timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
66728252,0.0,0.0,0.0,-0.0012731,-0.00211068,0.0693054,0.0,0.0,0.0,-0.0105642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257358,0.257358,4.06197,0.0,0.0,0.0,0.0901708,0.0,0.0,0.0,0.0,0.0,0.000158076,0.000707421,0.0014805,0.0,0.0,0.0,0.0,0.0,0.0
66928880,0.0,0.0,0.0,-0.0012955,-0.00221797,-0.0436401,0.0,0.0,0.0,-0.0534776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257321,0.25732,4.06175,0.0,0.0,0.0,0.0901706,0.0,0.0,0.0,0.0,0.0,0.000245813,0.00507889,0.0152873,0.0,0.0,0.0,0.0,0.0,0.0
67128947,0.0,0.0,0.0,-0.00132655,-0.00231944,-0.0942688,0.0,0.0,0.0,0.00303373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257351,0.25735,4.06182,0.0,0.0,0.0,0.0901703,0.0,0.0,0.0,0.0,0.0,7.94363e-05,0.00198468,0.00654803,0.0,0.0,0.0,0.0,0.0,0.0
67332908,0.0,0.0,0.0,-0.00115309,-0.00251919,0.003479,0.0,0.0,0.0,0.00744358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25744,0.257439,4.06219,0.0,0.0,0.0,0.0901701,0.0,0.0,0.0,0.0,0.0,2.68336e-05,0.00372165,0.011538,0.0,0.0,0.0,0.0,0.0,0.0
67536990,0.0,0.0,0.0,-0.00105045,-0.00271374,-0.167542,0.0,0.0,0.0,0.0237064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257506,0.257506,4.0625,0.0,0.0,0.0,0.0901699,0.0,0.0,0.0,0.0,0.0,4.91526e-05,0.00228075,0.00743427,0.0,0.0,0.0,0.0,0.0,0.0
67736936,0.0,0.0,0.0,-0.00106664,-0.00269004,0.430664,0.0,0.0,0.0,0.0133623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257475,0.257474,4.06242,0.0,0.0,0.0,0.0901694,0.0,0.0,0.0,0.0,0.0,8.42875e-05,0.00143934,0.00326221,0.0,0.0,0.0,0.0,0.0,0.0
67938511,0.0,0.0,0.0,-0.0011935,-0.00262753,-0.266083,0.0,0.0,0.0,-0.0308647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257459,0.257459,4.06237,0.0,0.0,0.0,0.0901691,0.0,0.0,0.0,0.0,0.0,5.63618e-05,0.000599493,0.00109497,0.0,0.0,0.0,0.0,0.0,0.0
68142585,0.0,0.0,0.0,-0.00145265,-0.00270972,-0.101318,0.0,0.0,0.0,0.0179752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257593,0.257592,4.06299,0.0,0.0,0.0,0.0901689,0.0,0.0,0.0,0.0,0.0,4.24818e-05,0.00233973,0.00661212,0.0,0.0,0.0,0.0,0.0,0.0
68346536,0.0,0.0,0.0,-0.00169888,-0.00282531,-0.365143,0.0,0.0,0.0,0.0109146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257607,0.257606,4.06316,0.0,0.0,0.0,0.0901685,0.0,0.0,0.0,0.0,0.0,0.000164004,0.000668115,0.00220552,0.0,0.0,0.0,0.0,0.0,0.0
68546615,0.0,0.0,0.0,-0.00177791,-0.00296694,-0.276886,0.0,0.0,0.0,0.00136089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257498,0.257497,4.06275,0.0,0.0,0.0,0.0901685,0.0,0.0,0.0,0.0,0.0,5.88627e-05,0.00100746,0.00231661,0.0,0.0,0.0,0.0,0.0,0.0
68747282,0.0,0.0,0.0,-0.00181383,-0.0030732,0.0911865,0.0,0.0,0.0,0.031088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257409,0.257408,4.06234,0.0,0.0,0.0,0.0901682,0.0,0.0,0.0,0.0,0.0,0.000150106,0.00536489,0.0156325,0.0,0.0,0.0,0.0,0.0,0.0
68951375,0.0,0.0,0.0,-0.0019082,-0.00317538,-0.15097,0.0,0.0,0.0,0.0182847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257293,0.257292,4.06175,0.0,0.0,0.0,0.0901679,0.0,0.0,0.0,0.0,0.0,0.000193731,0.00681432,0.0208177,0.0,0.0,0.0,0.0,0.0,0.0
69151474,0.0,0.0,0.0,-0.00195744,-0.00341234,0.0809631,0.0,0.0,0.0,0.00887276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25732,0.257319,4.06178,0.0,0.0,0.0,0.0901676,0.0,0.0,0.0,0.0,0.0,0.000315682,0.00351248,0.00921317,0.0,0.0,0.0,0.0,0.0,0.0
69352884,0.0,0.0,0.0,-0.00204946,-0.00361638,-0.118835,0.0,0.0,0.0,0.01057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257283,0.257282,4.06152,0.0,0.0,0.0,0.0901674,0.0,0.0,0.0,0.0,0.0,0.000234366,0.00272805,0.00786984,0.0,0.0,0.0,0.0,0.0,0.0
69556908,0.0,0.0,0.0,-0.00212967,-0.00379589,0.0907288,0.0,0.0,0.0,0.0248862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257334,0.257333,4.06166,0.0,0.0,0.0,0.0901672,0.0,0.0,0.0,0.0,0.0,0.000245399,0.000409348,0.00081659,0.0,0.0,0.0,0.0,0.0,0.0
69757028,0.0,0.0,0.0,-0.00229023,-0.00394688,-0.0387878,0.0,0.0,0.0,0.0278276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257434,0.257433,4.06206,0.0,0.0,0.0,0.090167,0.0,0.0,0.0,0.0,0.0,0.000425414,0.000401137,0.000628759,0.0,0.0,0.0,0.0,0.0,0.0
69956988,0.0,0.0,0.0,-0.00234019,-0.00407234,0.0480652,0.0,0.0,0.0,0.00962681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257568,0.257567,4.06266,0.0,0.0,0.0,0.0901667,0.0,0.0,0.0,0.0,0.0,0.000424304,0.000385756,0.000592376,0.0,0.0,0.0,0.0,0.0,0.0
70161792,0.0,0.0,0.0,-0.00231444,-0.00400638,0.358734,0.0,0.0,0.0,0.0362455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257609,0.257608,4.06293,0.0,0.0,0.0,0.0901665,0.0,0.0,0.0,0.0,0.0,0.000527107,0.00160912,0.00441725,0.0,0.0,0.0,0.0,0.0,0.0
70365697,0.0,0.0,0.0,-0.00216481,-0.00410801,-0.0462952,0.0,0.0,0.0,0.0233056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257565,0.257565,4.06284,0.0,0.0,0.0,0.0901662,0.0,0.0,0.0,0.0,0.0,0.000215429,0.00275284,0.00794627,0.0,0.0,0.0,0.0,0.0,0.0
70567313,0.0,0.0,0.0,-0.00198398,-0.00433079,-0.695801,0.0,0.0,0.0,-0.000424162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257529,0.257528,4.06274,0.0,0.0,0.0,0.0901661,0.0,0.0,0.0,0.0,0.0,0.000165622,0.000537348,0.00081161,0.0,0.0,0.0,0.0,0.0,0.0
70771357,0.0,0.0,0.0,-0.00175961,-0.00468565,-0.354095,0.0,0.0,0.0,0.0109805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257655,0.257655,4.06338,0.0,0.0,0.0,0.0901658,0.0,0.0,0.0,0.0,0.0,5.98342e-05,0.000774549,0.0014062,0.0,0.0,0.0,0.0,0.0,0.0
70971320,0.0,0.0,0.0,-0.00146507,-0.0048122,0.00753784,0.0,0.0,0.0,0.0155247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257645,0.257644,4.06346,0.0,0.0,0.0,0.0901656,0.0,0.0,0.0,0.0,0.0,6.79674e-05,0.0030343,0.00856999,0.0,0.0,0.0,0.0,0.0,0.0
71171390,0.0,0.0,0.0,-0.00115237,-0.00461089,-0.104248,0.0,0.0,0.0,0.0358782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25752,0.257519,4.06298,0.0,0.0,0.0,0.0901655,0.0,0.0,0.0,0.0,0.0,0.000226671,0.00528105,0.0158236,0.0,0.0,0.0,0.0,0.0,0.0
71375358,0.0,0.0,0.0,-0.000794001,-0.00438839,-0.150452,0.0,0.0,0.0,-0.047175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257416,0.257416,4.06252,0.0,0.0,0.0,0.0901654,0.0,0.0,0.0,0.0,0.0,0.000149144,0.00199801,0.00637421,0.0,0.0,0.0,0.0,0.0,0.0
71576109,0.0,0.0,0.0,-0.000423009,-0.00418702,-0.417938,0.0,0.0,0.0,-0.00155282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257355,0.257354,4.06219,0.0,0.0,0.0,0.0901651,0.0,0.0,0.0,0.0,0.0,0.000102398,0.000454064,0.000736818,0.0,0.0,0.0,0.0,0.0,0.0
71777761,0.0,0.0,0.0,-0.000218833,-0.00388764,0.0615234,0.0,0.0,0.0,0.0258807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257306,0.257305,4.06188,0.0,0.0,0.0,0.090165,0.0,0.0,0.0,0.0,0.0,0.000465475,0.000831175,0.00213086,0.0,0.0,0.0,0.0,0.0,0.0
71981668,0.0,0.0,0.0,-0.000105872,-0.00366757,-0.0772095,0.0,0.0,0.0,0.00176589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257278,0.257277,4.06164,0.0,0.0,0.0,0.0901648,0.0,0.0,0.0,0.0,0.0,0.000321237,0.0019379,0.00556817,0.0,0.0,0.0,0.0,0.0,0.0
72183412,0.0,0.0,0.0,-1.40581e-05,-0.00328223,0.00372314,0.0,0.0,0.0,-0.0104752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257264,0.257264,4.06145,0.0,0.0,0.0,0.0901646,0.0,0.0,0.0,0.0,0.0,0.000102237,0.00280789,0.00868677,0.0,0.0,0.0,0.0,0.0,0.0
72388976,0.0,0.0,0.0,0.000165076,-0.0030643,-0.157227,0.0,0.0,0.0,-0.0451869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257396,0.257396,4.06194,0.0,0.0,0.0,0.0901645,0.0,0.0,0.0,0.0,0.0,0.00025208,0.00216849,0.00575303,0.0,0.0,0.0,0.0,0.0,0.0
72589077,0.0,0.0,0.0,0.000397873,-0.00291664,-0.0531616,0.0,0.0,0.0,0.00476117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25748,0.25748,4.06228,0.0,0.0,0.0,0.0901643,0.0,0.0,0.0,0.0,0.0,0.000325081,0.00469289,0.0138814,0.0,0.0,0.0,0.0,0.0,0.0
72792904,0.0,0.0,0.0,0.000731767,-0.00268503,-0.195526,0.0,0.0,0.0,-0.0316588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257463,0.257463,4.06224,0.0,0.0,0.0,0.0901642,0.0,0.0,0.0,0.0,0.0,0.000165901,0.00104825,0.00252992,0.0,0.0,0.0,0.0,0.0,0.0
72997827,0.0,0.0,0.0,0.00117591,-0.00241621,0.0336609,0.0,0.0,0.0,0.00384052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257598,0.257598,4.06288,0.0,0.0,0.0,0.0901639,0.0,0.0,0.0,0.0,0.0,0.000455489,0.00160747,0.00444963,0.0,0.0,0.0,0.0,0.0,0.0
73197716,0.0,0.0,0.0,0.00148269,-0.00212093,-0.14093,0.0,0.0,0.0,-0.0197407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257489,0.257489,4.06247,0.0,0.0,0.0,0.0901637,0.0,0.0,0.0,0.0,0.0,0.000403951,0.000639377,0.0014359,0.0,0.0,0.0,0.0,0.0,0.0
73401707,0.0,0.0,0.0,0.00177709,-0.0018607,0.0783997,0.0,0.0,0.0,0.0025157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25741,0.25741,4.06215,0.0,0.0,0.0,0.0901635,0.0,0.0,0.0,0.0,0.0,0.000375891,0.00104896,0.00272373,0.0,0.0,0.0,0.0,0.0,0.0
73605707,0.0,0.0,0.0,0.00201677,-0.00166776,-0.0489807,0.0,0.0,0.0,-0.0133237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257415,0.257415,4.06215,0.0,0.0,0.0,0.0901634,0.0,0.0,0.0,0.0,0.0,0.000114267,0.000762445,0.00180465,0.0,0.0,0.0,0.0,0.0,0.0
