timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
521541917,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-521541917,0,1,0
529591980,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-529591980,0,1,0
537645089,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-537645089,0,1,0
545689018,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-545689018,0,1,0
553740176,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-553740176,0,1,0
561794131,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-561794131,0,1,0
569842727,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-569842727,0,1,0
581915265,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-581915265,0,1,0
585944161,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-585944161,0,1,0
593999088,0,-900000000,0,-2147483648,-2147483648,4035767297,0.0,0.0,0,3,0.0,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-593999088,0,1,0
